,wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
1459,"Ramey Wine Cellars, Annum Cabernet Sauvignon, Napa Valley",118755,Napa Valley,Red,,California,Usa,,2012,False,94.89,C+,7
1460,"Odette Estate, Cabernet Sauvignon, Stags Leap District",110378,Stags Leap District,Red,,California,Usa,,2012,False,94.85,C+,6
1461,"Corison, Cabernet Sauvignon, Napa Valley",46229,Napa Valley,Red,,California,Usa,,2012,False,94.79,C,4
1462,"Rivers-Marie, Summa Vineyard Pinot Noir, Sonoma Coast",121097,Sonoma Coast,Red,,California,Usa,,2012,False,94.34,B,4
1463,"Cardinale Estate, Napa Valley",25943,Napa Valley,Red,,California,Usa,,2012,False,94.23,C+,7
1464,"Far Niente Estate, Bottled Cabernet Sauvignon, Oakville",72079,Oakville,Red,,California,Usa,,2012,False,94.21,C,6
1465,"Shafer Vineyards, One Point Five Cabernet Sauvignon, Stags Leap District",126748,Stags Leap District,Red,,California,Usa,,2012,False,94.14,C+,7
1466,"Beaux Freres, The Upper Terrace Pinot Noir, Ribbon Ridge",9855,Ribbon Ridge,Red,,Oregon,Usa,,2009,False,93.84,B+,3
1467,"Pine Ridge Vineyards, Stags Leap District Cabernet Sauvignon, Napa Valley",116344,Napa Valley,Red,,California,Usa,,2012,False,93.57,C,6
1468,"Silverado Vineyards, Geo Cabernet Sauvignon, Coombsville",127641,Coombsville,Red,,California,Usa,,2012,False,93.44,C,4
1469,"Freemark Abbey, Napa Valley Cabernet Sauvignon, Napa Valley",76836,Napa Valley,Red,,California,Usa,,2012,False,93.37,C,5
1470,"Peter Michael Winery, Ma Danseuse Pinot Noir, Sonoma Coast",114831,Sonoma Coast,Red,,California,Usa,,2013,False,93.16,C+,4
1471,"Spottswoode, Lyndenhurst Cabernet Sauvignon, St Helena",129357,St Helena,Red,,California,Usa,,2012,False,93.1,C,6
1472,"Mt. Brave, Cabernet Sauvignon, Mount Veeder",108046,Mount Veeder,Red,,California,Usa,,2012,False,92.97,C+,7
1473,"Robert Mondavi Winery, Reserve Cabernet Sauvignon, Napa Valley",121454,Napa Valley,Red,,California,Usa,,1975,False,92.92,C,3
1474,"Robert Mondavi Winery, Reserve Cabernet Sauvignon, Napa Valley",121454,Napa Valley,Red,,California,Usa,,1974,False,92.43,C,5
1475,"Silverado Vineyards, Solo Cabernet Sauvignon, Stags Leap District",127659,Stags Leap District,Red,,California,Usa,,2012,False,92.25,C,7
1476,"Cakebread Cellars, Cabernet Sauvignon, Napa Valley",23278,Napa Valley,Red,,California,Usa,,2012,False,91.73,C,5
1477,"Robert Mondavi Winery, To Kalon Vineyard Reserve Cabernet Sauvignon, Oakville",121462,Oakville,Red,,California,Usa,,2011,False,91.45,A,5
1478,"Mt. Brave, Cabernet Sauvignon, Mount Veeder",108046,Mount Veeder,Red,,California,Usa,,2011,False,91.39,A,7
1479,"Robert Mondavi Winery, Cabernet Sauvignon, Napa Valley",121413,Napa Valley,Red,,California,Usa,,2012,False,91.3,C,5
1480,"Opus One, Napa Valley",111085,Napa Valley,Red,,California,Usa,,1979,False,91.24,B,5
1481,"Pine Ridge Vineyards, Napa Valley Cabernet Sauvignon, Napa Valley",116338,Napa Valley,Red,,California,Usa,,2012,False,91.2,C,5
1482,"Domaine Serene, 'Yamhill Cuvee' Pinot Noir, Willamette Valley",65487,Willamette Valley,Red,,Oregon,Usa,,2012,False,91.15,B+,6
1483,"Ramey Wine Cellars, Annum Cabernet Sauvignon, Napa Valley",118755,Napa Valley,Red,,California,Usa,,2011,False,90.83,A,5
1484,"Joseph Phelps Vineyards, Cabernet Sauvignon, Napa Valley",89561,Napa Valley,Red,,California,Usa,,2010,False,90.78,B+,6
1485,"Robert Craig Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",121298,Napa Valley,Red,,California,Usa,,2011,False,90.56,B+,5
1486,"Saintsbury, Stanly Ranch Pinot Noir, Carneros",123840,Carneros,Red,,California,Usa,,2009,False,90.44,B+,6
1487,"Quintessa, Rutherford",118360,Rutherford,Red,,California,Usa,,2011,False,90.01,B,6
1488,"Robert Craig Winery, Affinity Cabernet Sauvignon, Napa Valley",121292,Napa Valley,Red,,California,Usa,,2011,False,89.47,B,6
1489,"Joseph Phelps Vineyards, Cabernet Sauvignon, Napa Valley",89561,Napa Valley,Red,,California,Usa,,2011,False,89.25,B,6
1490,"Chateau Montelena, Calistoga Cuvee Cabernet Sauvignon, Napa Valley",39442,Napa Valley,Red,,California,Usa,,2011,False,87.97,B,4
1491,"Freemark Abbey, Merlot, Napa Valley",76835,Napa Valley,Red,,California,Usa,,2011,False,87.71,B,5
1492,"Duckhorn Vineyards, Cabernet Sauvignon, Napa Valley",68056,Napa Valley,Red,,California,Usa,,2011,False,87.21,B,5
1493,"Robert Mondavi Winery, Reserve Cabernet Sauvignon, Napa Valley",121454,Napa Valley,Red,,California,Usa,,1984,False,85.16,C,4
1494,"O'Shaughnessy Estate Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",110039,Napa Valley,Red,,California,Usa,,2013,False,95.59,B,3
1495,"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,2013,False,97.59,B,4
1496,"Realm Cellars, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",119389,St Helena,Red,,California,Usa,,2013,False,97.22,B,4
1497,"Plumpjack Winery, Reserve Cabernet Sauvignon, Oakville",116693,Oakville,Red,,California,Usa,,2013,False,96.77,C+,3
1498,"Realm Cellars, The Absurd Proprietary Red, Napa Valley",119394,Napa Valley,Red,,California,Usa,,2013,False,96.03,B,4
1499,"Realm Cellars, 'Houyi' Cabernet Sauvignon, Napa Valley",119388,Napa Valley,Red,,California,Usa,,2013,False,96.02,B+,3
1500,"Realm Cellars, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",119390,Oakville,Red,,California,Usa,,2013,False,95.8,C,4
1501,"Realm Cellars, Farella Vineyard Cabernet Sauvignon, Napa Valley",119391,Napa Valley,Red,,California,Usa,,2013,False,95.62,B+,4
1502,"Realm Cellars, The Bard Proprietary Blend, Napa Valley",119395,Napa Valley,Red,,California,Usa,,2013,False,95.09,C,3
1503,"Peter Michael Winery, Au Paradis Cabernet Sauvignon, Oakville",114818,Oakville,Red,,California,Usa,,2013,False,94.98,C+,4
1504,"Rudd Oakville Estate, California",123062,California,Red,,California,Usa,,2012,False,93.58,A+,4
1505,"Beringer Vineyards, St. Helena Home Vineyard Cabernet Sauvignon, St Helena",11042,St Helena,Red,,California,Usa,,2012,False,93.46,B,3
1506,"Joseph Phelps Vineyards, Cabernet Sauvignon, Napa Valley",89561,Napa Valley,Red,,California,Usa,,2013,False,89.42,A,7
1507,"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,1992,False,93.33,A,3
1508,"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,1995,False,92.76,B+,6
1509,"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,1994,False,92.6,C+,6
1510,"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,1998,False,90.57,B,5
1511,"Beaux Freres, Willamette Valley Pinot Noir, Oregon",9857,Oregon,Red,,Oregon,Usa,,2014,False,90.91,B,3
1512,"Domaine Serene, 'Grace Vineyard' Pinot Noir, Dundee Hills",65478,Dundee Hills,Red,,Oregon,Usa,,2002,False,90.55,A,3
1513,"Domaine Serene, Evenstad Reserve' Pinot Noir, Willamette Valley",65491,Willamette Valley,Red,,Oregon,Usa,,1992,False,89.03,A,4
1514,"Quilceda Creek, Cabernet Sauvignon, Columbia Valley",118282,Columbia Valley,Red,,Washington,Usa,,2013,False,96.87,B,4
1515,"Dominus Estate, Napanook, Napa Valley",67009,Napa Valley,Red,,California,Usa,,2013,False,93.48,B+,6
1516,"Doubleback, Cabernet Sauvignon, Walla Walla Valley",67468,Walla Walla Valley,Red,,Washington,Usa,,2013,False,93.44,B+,3
1517,"L'Ecole No. 41, Ferguson Vineyard Red, Walla Walla Valley",92089,Walla Walla Valley,Red,,Washington,Usa,,2013,False,93.36,B+,3
1518,"Etude, Oakville Cabernet Sauvignon, Napa Valley",71027,Napa Valley,Red,,California,Usa,,2012,False,93.12,B,4
1519,"Etude, St. Helena Cabernet Sauvignon, Napa County",71033,Napa County,Red,,California,Usa,,2012,False,92.62,A,4
1520,"Long Shadows, Pirouette, Columbia Valley",97461,Columbia Valley,Red,,Washington,Usa,,2012,False,92.39,B,4
1521,"Long Shadows, Chester Kidder Red, Columbia Valley",97450,Columbia Valley,Red,,Washington,Usa,,2012,False,92.33,B,3
1522,"Januik, Reserve Red, Columbia Valley",87030,Columbia Valley,Red,,Washington,Usa,,2013,False,92.25,B,3
1523,"Chappellet, Signature Cabernet Sauvignon, Napa Valley",31620,Napa Valley,Red,,California,Usa,,2013,False,91.79,B,7
1524,"Etude, Rutherford Cabernet Sauvignon, Napa Valley",71032,Napa Valley,Red,,California,Usa,,2012,False,91.62,B,4
1525,"B Cellars, Oakville Cabernet Sauvignon, Napa Valley",7582,Napa Valley,Red,,California,Usa,,2013,False,91.17,B,3
1526,"Chimney Rock, Cabernet Sauvignon, Stags Leap District",42174,Stags Leap District,Red,,California,Usa,,2013,False,88.69,B,4
1527,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2013,False,96.75,B+,6
1528,"Colgin Cellars, Cariad Red, Napa Valley",44618,Napa Valley,Red,,California,Usa,,2013,False,96.53,B+,6
1529,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2013,False,96.23,B,8
1530,"Cade, Reserve Cabernet Sauvignon, Howell Mountain",23197,Howell Mountain,Red,,California,Usa,,2013,False,94.36,B,3
1531,"Bryant Family Vineyard, 'Db4' Red Blend, Napa Valley",22242,Napa Valley,Red,,California,Usa,,2013,False,91.64,B,3
1532,"Marimar Estate, Don Miguel Vineyard Cristina Pinot Noir, Russian River Valley",101918,Russian River Valley,Red,,California,Usa,,2012,False,87.79,C+,5
1533,"Abreu Vineyard, Thorevilos Cabernet Sauvignon, Napa Valley",821,Napa Valley,Red,,California,Usa,,2013,False,100.0,A,3
1534,"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,2013,False,98.82,A,3
1535,"Abreu Vineyard, Las Posadas, Howell Mountain",818,Howell Mountain,Red,,California,Usa,,2013,False,98.24,B,3
1536,"Dana Estates, Lotus Vineyard Cabernet Sauvignon, Napa Valley",48402,Napa Valley,Red,,California,Usa,,2013,False,98.02,A+,3
1537,"Kapcsandy Family Winery, State Lane Vineyard Roberta'S Reserve, Napa Valley",90242,Napa Valley,Red,,California,Usa,,2013,False,97.83,C+,3
1538,"Dunn Vineyards, Trailer Vineyard Cabernet Sauvignon, Howell Mountain",150262,Howell Mountain,Red,dry,California,Usa,,2012,False,96.74,A+,3
1539,"Dana Estates, Hershey Vineyard Cabernet Sauvignon, Howell Mountain",48400,Howell Mountain,Red,,California,Usa,,2013,False,96.7,B,3
1540,"Futo Estate, 5500 Sld - Cabernet Sauvignon, Stags Leap District",77301,Stags Leap District,Red,,California,Usa,,2013,False,96.67,B+,4
1541,"Abreu Vineyard, Cappella Proprietary Red, Napa Valley",816,Napa Valley,Red,,California,Usa,,2013,False,96.26,A,3
1542,"Futo Estate, Oakville",77302,Oakville,Red,,California,Usa,,2013,False,96.25,A,4
1543,"Joseph Phelps Vineyards, Backus Vineyard Cabernet Sauvignon, Oakville",89560,Oakville,Red,,California,Usa,,2013,False,94.92,C+,3
1544,"Harlan Estate, The Maiden, Napa Valley",81981,Napa Valley,Red,,California,Usa,,2013,False,93.46,A,4
1545,"Ridge Vineyards, Geyserville Zinfandel, Alexander Valley",120777,Alexander Valley,Red,,California,Usa,,2014,False,92.81,A+,4
1546,"Ridge Vineyards Lytton Estate, Petite Sirah, Dry Creek Valley",120762,Dry Creek Valley,Red,,California,Usa,,2014,False,91.17,C,3
1547,"Ridge Vineyards, Geyserville Zinfandel, Alexander Valley",120777,Alexander Valley,Red,,California,Usa,,1995,False,89.15,B,3
1548,"Ridge Vineyards, Lytton Springs, Dry Creek Valley",120782,Dry Creek Valley,Red,,California,Usa,,1995,False,78.37,C,3
1549,"Chateau Ste. Michelle Canoe Ridge Estate, Merlot, Horse Heaven Hills",41042,Horse Heaven Hills,Red,,Washington,Usa,,2013,False,90.18,C+,3
1550,"Colgin Cellars, Ix Estate Red, Napa Valley",44620,Napa Valley,Red,,California,Usa,,2013,False,98.66,A,6
1551,"Scarecrow, Cabernet Sauvignon, Rutherford",125262,Rutherford,Red,,California,Usa,,2013,False,98.16,B,3
1552,"Carter Cellars, Beckstoffer To Kalon Vineyard The Grand Daddy Cabernet Sauvignon, Napa Valley",26552,Napa Valley,Red,,California,Usa,,2013,False,95.57,B,3
1553,"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,2013,False,93.22,C+,3
1554,"Plumpjack Winery, Estate Cabernet Sauvignon, Oakville",116690,Oakville,Red,,California,Usa,,2013,False,93.21,C+,4
1555,"Ridge Vineyards Estate, Cabernet Sauvignon, Santa Cruz Mountains",120757,Santa Cruz Mountains,Red,,California,Usa,,2013,False,92.95,A,3
1556,"Odette Estate, Cabernet Sauvignon, Stags Leap District",110378,Stags Leap District,Red,,California,Usa,,2013,False,91.84,B,5
1557,"Marimar Estate, 'La Masia' Don Miguel Vineyard Pinot Noir, Russian River Valley",101913,Russian River Valley,Red,,California,Usa,,2010,False,88.08,B,3
1558,"Philip Togni Vineyard, Cabernet Sauvignon, Napa Valley",115154,Napa Valley,Red,,California,Usa,,1996,False,94.92,B,4
1559,"Philip Togni Vineyard, Cabernet Sauvignon, Napa Valley",115154,Napa Valley,Red,,California,Usa,,2006,False,94.8,A+,3
1560,"Promontory, Napa Valley",117679,Napa Valley,Red,,California,Usa,,2009,False,94.46,B+,4
1561,"Turnbull Wine Cellars, Fortuna Vineyard Cabernet Sauvignon, Oakville",137299,Oakville,Red,,California,Usa,,2013,False,93.84,C+,4
1562,"Keever Vineyards Estate, Cabernet Sauvignon, Yountville",90453,Yountville,Red,,California,Usa,,2013,False,93.14,B,4
1563,"Domaine Serene, 'Mark Bradford Vineyard' Pinot Noir, Dundee Hills",65481,Dundee Hills,Red,,Oregon,Usa,,2012,False,92.8,B,4
1564,"Domaine Serene, 'Jerusalem Hill Vineyard' Pinot Noir, Eola-Amity Hills",65480,Eola-Amity Hills,Red,,Oregon,Usa,,2012,False,92.77,B+,5
1565,"Turnbull Wine Cellars, Leopoldina Vineyard Cabernet Sauvignon, Oakville",137302,Oakville,Red,,California,Usa,,2013,False,92.77,B,4
1566,"Domaine Serene, 'Winery Hill Vineyard' Pinot Noir, Willamette Valley",65486,Willamette Valley,Red,,Oregon,Usa,,2012,False,92.27,B+,6
1567,"Venge Vineyards Family Reserve Oakville Estate, Cabernet Sauvignon, Napa Valley",138898,Napa Valley,Red,,California,Usa,,2013,False,91.53,C,3
1568,"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,2013,False,90.99,B,5
1569,"Stags' Leap Winery, Cabernet Sauvignon, Napa Valley",129822,Napa Valley,Red,,California,Usa,,2013,False,90.84,B,3
1570,"Ad Vivum Cellars, Cabernet Sauvignon, Napa Valley",1010,Napa Valley,Red,,California,Usa,,2013,False,90.81,C+,3
1571,"Dalla Valle Vineyards, Collina, Napa Valley",48289,Napa Valley,Red,,California,Usa,,2013,False,90.42,B,3
1572,"Stags' Leap Winery, 'The Investor', Napa Valley",129817,Napa Valley,Red,,California,Usa,,2013,False,89.64,B,3
1573,"Duckhorn Vineyards Estate, Monitor Ledge Vineyard Grown Cabernet Sauvignon, Napa Valley",68052,Napa Valley,Red,,California,Usa,,2012,False,89.63,A,3
1574,"Avennia, Sestina Red, Columbia Valley",7252,Columbia Valley,Red,,Washington,Usa,,2013,False,92.51,A,4
1575,"Mark Ryan Winery, Long Haul Proprietary Red, Red Mountain",102003,Red Mountain,Red,,Washington,Usa,,2013,False,92.18,B+,4
1576,"Delille Cellars, D2, Columbia Valley",50044,Columbia Valley,Red,,Washington,Usa,,2013,False,92.11,B+,4
1577,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2012,False,95.21,B,9
1578,"Araujo Estate, Altagracia Red, Napa Valley",5548,Napa Valley,Red,,California,Usa,,2012,False,90.79,B,6
1579,"Andrew Will Winery, Sorella, Horse Heaven Hills",4559,Horse Heaven Hills,Red,,Washington,Usa,,2007,False,94.33,A,7
1580,"Andrew Will Winery, Sorella, Horse Heaven Hills",4559,Horse Heaven Hills,Red,,Washington,Usa,,2006,False,93.93,B+,6
1581,"Andrew Will Winery, Sorella, Horse Heaven Hills",4559,Horse Heaven Hills,Red,,Washington,Usa,,2005,False,93.9,B,5
1582,"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2007,False,93.69,A,6
1583,"Andrew Will Winery, Sorella, Horse Heaven Hills",4559,Horse Heaven Hills,Red,,Washington,Usa,,2008,False,93.23,C+,5
1584,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2006,False,93.12,A,6
1585,"Andrew Will Winery, Sorella, Horse Heaven Hills",4559,Horse Heaven Hills,Red,,Washington,Usa,,2001,False,93.12,B+,5
1586,"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2011,False,92.97,B,5
1587,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2005,False,92.97,A+,6
1588,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2007,False,92.85,B,5
1589,"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2005,False,92.82,B,5
1590,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2003,False,92.78,B,5
1591,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2002,False,92.75,B,5
1592,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2004,False,92.75,B,4
1593,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2008,False,92.63,B+,4
1594,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2006,False,92.46,A,4
1595,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2001,False,92.33,B,5
1596,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,1999,False,92.32,B,4
1597,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2004,False,92.3,A+,5
1598,"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2006,False,92.26,A,6
1599,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2002,False,92.23,B,3
1600,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2005,False,92.2,B,4
1601,"Andrew Will Winery, Two Blondes Vineyard Red, Yakima Valley",4560,Yakima Valley,Red,,Washington,Usa,,2012,False,92.14,B,4
1602,"Andrew Will Winery, Two Blondes Vineyard Red, Yakima Valley",4560,Yakima Valley,Red,,Washington,Usa,,2007,False,92.01,B+,6
1603,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2007,False,91.82,B,4
1604,"Andrew Will Winery, Sorella, Horse Heaven Hills",4559,Horse Heaven Hills,Red,,Washington,Usa,,1997,False,91.82,A+,3
1605,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2003,False,91.59,C+,5
1606,"Andrew Will Winery, Two Blondes Vineyard Red, Yakima Valley",4560,Yakima Valley,Red,,Washington,Usa,,2009,False,91.33,B,5
1607,"Andrew Will Winery, Two Blondes Vineyard Red, Yakima Valley",4560,Yakima Valley,Red,,Washington,Usa,,2006,False,91.12,A,5
1608,"Andrew Will Winery, Sorella, Horse Heaven Hills",4559,Horse Heaven Hills,Red,,Washington,Usa,,1994,False,90.85,A+,3
1609,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2000,False,90.72,A,4
1610,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,1999,False,90.67,C+,5
1611,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2000,False,90.63,B+,4
1612,"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2002,False,90.63,B,5
1613,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2008,False,90.49,B,4
1614,"Andrew Will Winery, Two Blondes Vineyard Red, Yakima Valley",4560,Yakima Valley,Red,,Washington,Usa,,2011,False,90.31,B+,5
1615,"Andrew Will Winery, 'R' Cabernet Sauvignon, Washington",4527,Washington,Red,,Washington,Usa,,1997,False,89.39,B+,3
1616,"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2001,False,89.23,B,5
1617,"Spottswoode, Family Estate Grown Cabernet Sauvignon, St Helena",129353,St Helena,Red,,California,Usa,,1990,False,92.28,C,4
1618,"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,1992,False,91.93,B,3
1619,"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,2005,False,93.15,B,7
1620,"Ulysses Vineyard, Napa Valley",137808,Napa Valley,Red,,California,Usa,,2013,False,96.26,B+,5
1621,"Diamond Creek, Volcanic Hill Cabernet Sauvignon, Napa Valley",50666,Napa Valley,Red,,California,Usa,,2010,False,94.74,A+,6
